case_id,structure,article,status,date_opened,date_closed,investigator,suspect,evidence_count
03f2444d-15d4-4859-8d18-8fdf983448ec,СБУ,263,Закрыто,2020-04-21,,Опер #122,Гр. Гончар 669,13
064d1cc1-19b0-4830-9c8e-1b9d18bda46b,НПУ,187,Ожидание экспертизы,2021-08-11,2022-05-07,Опер #88,Гр. Иванов 838,7
51bb86a1-2ef2-4859-adfd-2b2199a65c90,НПУ,263,В работе,2025-03-17,,Опер #83,Гр. Петров 601,11
13495356-bba3-4bcb-ac47-b3f3115045fe,НПУ,187,Закрыто,2025-01-11,,Опер #164,Гр. Петров 536,0
d7446743-9931-419f-9f3f-c7ce642fc68e,НПУ,309,Закрыто,2021-03-02,,Опер #108,Гр. Сидоренко 657,11
73b5e2fd-2aac-4ace-a914-dd6b0380ab5a,Прокуратура,309,Закрыто,2025-08-05,,Опер #30,Гр. Гончар 127,8
70f4265c-76ca-4ffa-add9-357743546945,НПУ,194,Закрыто,2021-08-29,,Опер #131,Гр. Коваленко 731,0
954a0bc4-387b-4d5b-b58d-3838489d72fe,Прокуратура,263,На розыске,2025-05-26,,Опер #101,Гр. Сидоренко 878,10
8593e5eb-d9f6-4e2c-9bef-5a6be05d2e93,Прокуратура,296,Передано в суд,2023-11-20,2024-06-06,Опер #94,Гр. Сидоренко 592,8
34dc068f-4775-4eb4-814e-1bd43f25b869,НПУ,115,Закрыто,2023-07-18,2024-08-14,Опер #156,Гр. Коваленко 552,14
82d0cbe8-6fac-4f57-97aa-8a9c2a50bbfa,СБУ,187,Передано в суд,2024-03-06,,Опер #171,Гр. Гончар 993,6
ebe58323-44cc-4f88-b1e7-8156cc5b2759,СБУ,185,Закрыто,2024-07-28,,Опер #35,Гр. Иванов 241,14
2a6a8ca9-4b36-4c2b-be2b-a11f658015cf,Прокуратура,185,Ожидание экспертизы,2021-09-19,,Опер #146,Гр. Мельник 818,8
d85e021a-553f-4e33-993f-067f8bfd3136,Прокуратура,187,Ожидание экспертизы,2024-01-10,,Опер #115,Гр. Коваленко 408,2
6772fa73-8771-4b47-af27-3704fb8d28b7,НПУ,194,Передано в суд,2021-08-08,2021-11-28,Опер #67,Гр. Сидоренко 226,15
299f699b-c53c-4ec0-bf87-9026d140bdb8,СБУ,121,В работе,2020-03-24,2020-12-12,Опер #9,Гр. Гончар 338,11
217371f1-972a-41d6-ba22-fe14c40a2f8e,СБУ,187,Ожидание экспертизы,2021-07-31,2021-10-30,Опер #28,Гр. Коваленко 825,7
bdcf1db8-78cb-40bc-95f9-6ef58418ea85,НПУ,289,Передано в суд,2023-01-01,,Опер #127,Гр. Гончар 692,15
fdd2950a-ec48-46f1-9778-e2143b63cf3d,НПУ,121,Закрыто,2023-03-02,,Опер #150,Гр. Сидоренко 754,14
13dbecb3-6780-4537-929a-25cdc4fe47e0,НПУ,309,Передано в суд,2023-06-16,,Опер #148,Гр. Сидоренко 556,2
b5b63266-6469-42f1-af01-54701d451a3c,Прокуратура,309,В работе,2021-04-09,,Опер #150,Гр. Иванов 555,2
b4def003-f5ed-4b2e-ac91-bef9dc21e6fb,НПУ,187,На розыске,2025-07-19,,Опер #35,Гр. Коваленко 286,0
8a8006e3-6140-494d-8282-e7d0a32b063e,СБУ,263,На розыске,2025-04-04,,Опер #87,Гр. Гончар 621,2
10e831d0-8c25-471e-992f-a0ef75ed3139,СБУ,309,Ожидание экспертизы,2022-03-06,2023-03-19,Опер #95,Гр. Иванов 104,5
9a844cde-9d86-4fd1-8659-79f1c805f605,Прокуратура,296,В работе,2024-09-03,2025-01-30,Опер #78,Гр. Иванов 390,9
7ccee30b-2089-4a50-9dd6-b0bfeb6678ac,НПУ,307,Закрыто,2025-06-06,,Опер #5,Гр. Мельник 865,5
72a71fa8-c6cc-46b4-91fc-62cbd70adb8d,СБУ,289,На розыске,2023-06-24,,Опер #129,Гр. Иванов 767,3
9f3535f8-c907-46c6-8d07-d6109b2af95a,СБУ,289,В работе,2020-12-29,2021-02-23,Опер #83,Гр. Иванов 258,10
81f727d9-e206-498b-8adb-411b9e9d03bc,СБУ,185,Ожидание экспертизы,2024-12-14,2025-05-18,Опер #159,Гр. Коваленко 736,10
902296ca-7302-4941-8646-978b273d1279,СБУ,307,В работе,2022-08-24,2023-03-22,Опер #69,Гр. Коваленко 153,8
fa1c55ec-16f5-454b-92c4-78e86bb87d21,Прокуратура,115,Передано в суд,2023-11-17,,Опер #181,Гр. Мельник 680,3
fc79cb66-eb6e-46ce-b97e-d6374700c23e,СБУ,307,На розыске,2024-05-02,2025-04-26,Опер #63,Гр. Мельник 240,0
f065d877-df66-448b-8034-eb73fec29081,НПУ,263,На розыске,2025-06-29,,Опер #30,Гр. Сидоренко 638,6
0d918492-96f5-4acc-bbf4-2759c0824d1a,СБУ,309,Передано в суд,2021-04-17,2021-06-15,Опер #160,Гр. Гончар 730,11
e24e1385-7d94-4bc8-8abf-43b333f5c33a,Прокуратура,121,Передано в суд,2023-10-24,,Опер #170,Гр. Иванов 713,8
cb0bf9eb-e21e-4651-b9bf-58026668ba86,СБУ,307,На розыске,2025-06-29,,Опер #50,Гр. Иванов 697,8
b77a2669-32c0-4f80-ade5-03ae15c4d70a,НПУ,194,В работе,2025-09-09,,Опер #43,Гр. Коваленко 792,1
bea6013e-b1c7-48e6-bc15-94ada0f74807,СБУ,307,На розыске,2023-04-17,,Опер #166,Гр. Гончар 106,10
6d755f9c-47dd-42a3-a976-256b940d07e7,НПУ,115,Передано в суд,2023-01-03,,Опер #20,Гр. Петров 676,12
71749f05-31f4-4b40-b78a-4cb8b07b1deb,Прокуратура,121,В работе,2021-07-06,,Опер #55,Гр. Мельник 235,12
957f5ebe-5036-407d-91a2-f3c95bae04c0,НПУ,296,Передано в суд,2020-06-23,2020-07-19,Опер #155,Гр. Мельник 639,15
302ac217-f824-48ae-b371-a5036721d288,НПУ,115,Передано в суд,2022-03-21,2022-08-29,Опер #33,Гр. Гончар 781,12
c570c85b-8b42-4812-a479-0b4f94f546b5,Прокуратура,115,Передано в суд,2020-04-05,,Опер #170,Гр. Коваленко 691,9
8a1a17c3-1482-47c6-ac56-04dbf3420db4,НПУ,121,Передано в суд,2023-12-25,2024-06-28,Опер #24,Гр. Гончар 578,7
195e49e2-5c59-4551-810c-b3dc4a83017a,НПУ,263,В работе,2020-07-23,,Опер #55,Гр. Петров 686,14
ddf6d4a2-bb4d-4288-9ac8-9986bc40572c,Прокуратура,263,На розыске,2023-08-08,,Опер #65,Гр. Петров 989,12
60646475-dd1a-4a07-880a-445f754ff78f,СБУ,185,Передано в суд,2020-03-31,2021-04-02,Опер #197,Гр. Коваленко 378,6
bf555c07-1a5d-4d1e-8370-bf86cfc4f8b3,НПУ,121,Закрыто,2024-04-10,,Опер #36,Гр. Иванов 821,4
341056da-62c2-4c47-8e21-5b4787971075,СБУ,307,Ожидание экспертизы,2023-05-05,,Опер #56,Гр. Коваленко 214,9
c40ed655-36bb-4049-a7e9-c5550deef7ed,НПУ,121,Ожидание экспертизы,2023-04-14,,Опер #44,Гр. Коваленко 823,6
f77fc3ed-2244-402c-84e4-e8bad4e44812,СБУ,309,В работе,2024-02-19,,Опер #36,Гр. Петров 956,8
ecfee4ea-2231-4b82-ace9-fe1fd350c90a,СБУ,115,На розыске,2022-03-02,,Опер #42,Гр. Иванов 288,6
d5797c18-3c55-4982-85ea-e43c9a00afd5,СБУ,307,В работе,2024-07-11,2024-10-27,Опер #165,Гр. Петров 675,1
3df9dd49-b8c5-4848-b167-d1dbcc6a1f24,СБУ,307,Передано в суд,2021-05-21,,Опер #63,Гр. Мельник 108,1
27dbe839-7eac-4543-bcf5-dacc81fd5e69,Прокуратура,309,Ожидание экспертизы,2022-03-16,,Опер #139,Гр. Гончар 385,14
c52e35fd-63c8-4d98-b85f-9c78b1484db0,НПУ,289,Закрыто,2022-11-20,2023-09-21,Опер #20,Гр. Сидоренко 475,0
54d88931-e0ca-4681-b14e-f1a588785ae6,НПУ,187,Передано в суд,2020-06-11,2020-10-24,Опер #90,Гр. Петров 885,4
76a7e0ee-b098-45b3-a48e-96744e64fce1,Прокуратура,307,Передано в суд,2020-05-10,,Опер #139,Гр. Иванов 588,3
7ced77d7-9099-4f30-a371-e41ab4f41569,СБУ,263,Ожидание экспертизы,2023-01-22,2023-03-30,Опер #25,Гр. Сидоренко 478,2
50dc6fd0-54c2-4d8a-a999-684d8b837b6c,СБУ,194,Ожидание экспертизы,2021-01-02,,Опер #148,Гр. Коваленко 145,2
3eadf2eb-9a65-4f72-847c-b1ba2bb99665,Прокуратура,289,В работе,2022-12-23,2023-09-06,Опер #178,Гр. Иванов 694,12
58527b66-4896-4337-8465-4bed3af8a010,Прокуратура,115,На розыске,2021-01-19,,Опер #67,Гр. Сидоренко 254,4
e9faca44-0080-4108-8a5a-3fa6945f0d08,НПУ,121,В работе,2023-02-12,2023-12-02,Опер #175,Гр. Петров 495,9
68112469-7287-41b0-8ed4-5e27b9af895a,НПУ,115,Закрыто,2025-08-25,,Опер #76,Гр. Петров 916,5
fc52018d-5d26-4728-8f29-0a3aed89efaa,Прокуратура,307,Передано в суд,2021-12-25,,Опер #152,Гр. Петров 152,8
d0e5f91d-ad7d-4e93-98d1-f3951eb8c1d4,Прокуратура,309,На розыске,2023-11-12,2024-11-26,Опер #145,Гр. Иванов 801,6
ec00ccca-f6ee-4592-89c3-3948fadb0440,НПУ,187,На розыске,2023-11-26,2024-10-26,Опер #104,Гр. Иванов 641,9
6c9cca75-c81a-426b-8eb9-a912637657c9,СБУ,307,Ожидание экспертизы,2025-04-24,,Опер #35,Гр. Сидоренко 184,4
0cc3f627-9b65-40e7-bf2d-62c99737af38,СБУ,115,В работе,2025-02-24,,Опер #21,Гр. Петров 991,11
7c3b60f7-dea8-45e8-9739-b8e9e2d851ac,Прокуратура,307,В работе,2023-05-17,2024-05-17,Опер #53,Гр. Гончар 558,9
f95f6326-3fae-4547-88a9-f4876363355a,НПУ,121,В работе,2022-03-10,,Опер #94,Гр. Сидоренко 292,14
f2cd8150-668d-42d4-b1d6-bb16974ede2a,НПУ,121,На розыске,2024-02-05,2025-02-19,Опер #53,Гр. Сидоренко 798,14
b2e4ed69-020c-4b4d-95cf-7432a0979ee5,НПУ,296,На розыске,2020-01-20,2020-03-07,Опер #7,Гр. Гончар 350,14
4a5855b3-c292-4218-b37d-d4ac2c98c811,Прокуратура,187,Закрыто,2023-02-25,2023-05-26,Опер #151,Гр. Гончар 409,14
7edc8ef9-5daa-4199-b347-a58dd45d6f75,СБУ,309,Закрыто,2024-09-25,2024-10-03,Опер #19,Гр. Петров 555,3
26048fbc-d39f-439e-baea-521eeb4dff94,НПУ,289,На розыске,2021-09-01,,Опер #172,Гр. Иванов 869,14
4c232856-b06e-40aa-b3fa-3e0cba2c1a4b,НПУ,307,В работе,2024-10-08,2024-12-22,Опер #25,Гр. Гончар 400,15
f37d4e0f-8b14-4100-9207-27e6d90f1ec4,СБУ,194,В работе,2021-05-04,,Опер #114,Гр. Коваленко 340,4
6d94b6cb-a402-486a-8587-9ea86c7789ca,НПУ,307,Передано в суд,2022-12-07,2023-03-23,Опер #15,Гр. Иванов 551,14
f4a49636-2938-46d4-8bd4-b2dd5ca9e881,Прокуратура,296,Передано в суд,2022-07-04,2022-11-01,Опер #167,Гр. Иванов 460,6
e72711df-929c-4cca-b06c-09dffb744851,СБУ,115,Передано в суд,2022-06-02,2022-06-18,Опер #62,Гр. Иванов 212,15
0da25f39-cb41-4324-bc81-e382f925b74b,Прокуратура,194,Ожидание экспертизы,2020-04-13,,Опер #42,Гр. Мельник 241,12
3d864f39-088e-4c2f-85c8-b25e6d44f31b,СБУ,309,Ожидание экспертизы,2023-01-24,2023-01-25,Опер #55,Гр. Иванов 397,11
160e7760-74d9-4047-95af-3ae079f70361,НПУ,263,В работе,2020-08-05,,Опер #200,Гр. Петров 336,6
e9514043-79c1-4c98-bf14-c62bd9177b4e,СБУ,309,Закрыто,2025-05-15,,Опер #66,Гр. Мельник 136,15
c4ecf638-8a95-4973-b8bb-d841600c3575,НПУ,307,На розыске,2021-02-12,,Опер #79,Гр. Гончар 971,12
f0a69fbe-8762-4929-8036-12a919e8e1e6,СБУ,309,Передано в суд,2022-12-15,,Опер #47,Гр. Сидоренко 315,12
8187b01b-a6ab-4dd8-b919-0656167dd647,Прокуратура,296,Закрыто,2022-08-11,,Опер #93,Гр. Гончар 119,5
9b6e2d49-63c8-4321-a6a6-7a952c3185a2,СБУ,187,В работе,2023-05-09,2023-12-19,Опер #35,Гр. Гончар 370,10
91de0675-1a67-40cd-9fdd-554f79dfecab,СБУ,187,На розыске,2024-08-24,,Опер #161,Гр. Гончар 823,5
5910bfb6-afb4-4632-a946-1b885e5b4d1f,СБУ,309,На розыске,2022-04-16,2022-05-10,Опер #35,Гр. Мельник 329,10
a0277f9a-19bc-4737-a1ff-88326e8cf99d,Прокуратура,296,Ожидание экспертизы,2020-05-31,,Опер #172,Гр. Мельник 556,7
d282fe0c-58da-42ad-ab43-9366e1c3d3ac,СБУ,115,Закрыто,2020-10-29,,Опер #177,Гр. Сидоренко 849,6
b6e4f946-c1ef-4a59-ad0b-7e863b535370,НПУ,121,Ожидание экспертизы,2025-08-07,2025-09-07,Опер #11,Гр. Коваленко 535,14
6b3b05ad-a41a-4dce-9a31-7657941b0870,Прокуратура,115,Ожидание экспертизы,2023-03-10,,Опер #20,Гр. Гончар 247,14
9568bb33-cf0a-4650-a47e-53be9073ff59,СБУ,309,В работе,2021-03-15,,Опер #21,Гр. Сидоренко 154,5
d0085704-b9d6-42c3-8499-be79abcac834,НПУ,187,Ожидание экспертизы,2023-10-20,,Опер #141,Гр. Мельник 180,3
8e745d75-2a98-48a3-9005-6ed25e8b91ff,СБУ,115,В работе,2021-06-21,2021-08-14,Опер #9,Гр. Иванов 300,9
8c6c0185-496d-44f3-aad3-f2a5aca700f0,НПУ,309,Закрыто,2025-01-15,2025-04-26,Опер #70,Гр. Мельник 635,13
9d9072fe-1105-4a86-be53-18e3074cb0cd,НПУ,185,На розыске,2020-12-13,2021-01-26,Опер #166,Гр. Коваленко 495,13
4a4d4b03-0f0d-46d2-8e93-7f31acc3f749,НПУ,296,Ожидание экспертизы,2020-01-27,2020-06-25,Опер #60,Гр. Иванов 208,11
e59c577c-0a8c-47d1-990a-d8de8a347923,СБУ,289,Закрыто,2021-08-18,,Опер #28,Гр. Иванов 894,0
bc909185-f25e-487b-82a5-57ece7d32227,Прокуратура,185,На розыске,2021-10-10,2022-07-04,Опер #42,Гр. Коваленко 655,0
75c81912-48cb-4fe4-8a9a-48133668f7e2,НПУ,115,На розыске,2021-09-25,,Опер #173,Гр. Гончар 160,12
34259d44-196f-4edc-8091-77b363aad67f,СБУ,115,На розыске,2020-10-17,2021-09-21,Опер #80,Гр. Иванов 624,8
478ce5a8-57ee-4517-9f49-3f33883cbdd4,СБУ,309,В работе,2021-09-17,2022-04-05,Опер #74,Гр. Сидоренко 126,8
2b79cf4f-e23a-4c2c-a7d6-2eb207fa9530,НПУ,309,Ожидание экспертизы,2022-01-21,2022-05-29,Опер #29,Гр. Коваленко 404,14
610b383e-7bf1-45bd-84a5-5bd2f6828db9,Прокуратура,307,Ожидание экспертизы,2022-02-28,2022-06-13,Опер #183,Гр. Гончар 710,4
320556b5-6654-429c-ae96-d839497ebaa1,НПУ,289,Ожидание экспертизы,2021-01-07,2022-01-21,Опер #125,Гр. Коваленко 799,4
b06a9060-995a-4f34-81b1-4e3836648085,НПУ,185,На розыске,2025-02-03,2025-09-20,Опер #182,Гр. Гончар 781,10
bde3f62f-22ad-4b9a-a7b1-227c2441f0a6,Прокуратура,185,Ожидание экспертизы,2025-01-28,,Опер #120,Гр. Мельник 902,14
2ec40789-e405-4e6b-94d0-d40811a9174c,Прокуратура,115,В работе,2022-09-05,,Опер #28,Гр. Мельник 436,15
fc0db61d-d4e8-4a1f-92dd-ad1fccbba2b7,СБУ,263,Передано в суд,2020-06-14,,Опер #161,Гр. Коваленко 264,10
62cc74d0-b162-441f-84f7-4e6745e2651f,Прокуратура,307,Закрыто,2023-08-16,2023-08-27,Опер #57,Гр. Гончар 460,4
be777731-6e3c-42b3-a90f-fbdbcf72ba51,СБУ,194,Передано в суд,2022-10-03,2023-03-23,Опер #73,Гр. Коваленко 657,12
f73d0d67-058a-4b9c-96a1-48a514365bb4,СБУ,185,Закрыто,2025-09-12,,Опер #5,Гр. Петров 201,5
71a7bad3-d9c6-4974-8bd7-0a31ec86f6cc,СБУ,307,Закрыто,2023-06-17,2024-06-16,Опер #94,Гр. Сидоренко 789,14
f49e37fb-2c7f-41b6-8af3-d633c9ec0145,СБУ,187,Ожидание экспертизы,2025-05-14,,Опер #90,Гр. Коваленко 621,2
9db8c0b1-d743-40a2-b882-f5b18755a390,Прокуратура,307,Ожидание экспертизы,2020-09-18,,Опер #107,Гр. Коваленко 282,10
1573254c-41c8-4549-a746-0d0d206b968b,Прокуратура,187,В работе,2024-10-12,2025-01-24,Опер #100,Гр. Коваленко 477,0
32b4abea-ea6d-4885-a06d-0ace48fa1476,СБУ,309,В работе,2022-11-01,2023-08-07,Опер #96,Гр. Гончар 213,13
e088aab8-a242-4e91-be45-ce64cefe973e,Прокуратура,194,Передано в суд,2025-09-09,,Опер #129,Гр. Гончар 174,6
bce4a142-4e7e-43c1-a473-826a839c18a7,СБУ,187,На розыске,2023-01-22,,Опер #200,Гр. Гончар 307,7
66297501-3aad-47f1-ba01-cb2918e2e452,НПУ,309,Передано в суд,2023-12-19,,Опер #53,Гр. Гончар 836,6
09da10b4-1078-4592-a9e4-26b34ef0d478,СБУ,309,Передано в суд,2021-03-27,,Опер #140,Гр. Гончар 557,3
58ac1e97-2dd2-4f5c-bac4-64b86f8b23b8,Прокуратура,309,На розыске,2025-01-23,2025-10-23,Опер #84,Гр. Гончар 726,9
810f58a6-176f-4407-9b01-c8b4497f8183,НПУ,185,Ожидание экспертизы,2021-03-19,,Опер #129,Гр. Иванов 224,6
33ca8e37-6682-4c12-a774-41512becbcbd,Прокуратура,307,На розыске,2023-11-07,2024-07-30,Опер #133,Гр. Сидоренко 562,14
706962fb-8212-4be8-9919-688349aa279b,Прокуратура,289,Ожидание экспертизы,2024-04-05,2024-06-10,Опер #106,Гр. Коваленко 121,9
7d29fa97-15a3-434b-b254-37a9b2e2ff2b,СБУ,115,Закрыто,2021-09-12,2022-07-31,Опер #187,Гр. Сидоренко 245,9
c027bf52-9246-4329-aee9-f144299a2ec0,НПУ,194,Ожидание экспертизы,2022-06-18,,Опер #189,Гр. Петров 174,9
222aa504-3c0e-4254-81ed-685b8b14451f,НПУ,263,В работе,2020-08-25,,Опер #34,Гр. Гончар 769,3
eec9029f-1a1b-4fb2-bb35-a1ac77e276e5,НПУ,115,Закрыто,2024-12-30,2025-11-25,Опер #53,Гр. Гончар 815,11
2b5449de-2690-4ab3-b94c-f2dd0abb9529,СБУ,309,Ожидание экспертизы,2022-12-03,,Опер #115,Гр. Мельник 175,7
5ce61ce6-0364-43d4-83c4-871b2fe45697,НПУ,115,Закрыто,2020-03-18,,Опер #93,Гр. Мельник 683,12
72e19909-5fe6-4daf-a737-a1c3d9430475,НПУ,185,На розыске,2024-05-04,,Опер #138,Гр. Иванов 407,5
24119fb7-ce77-43b5-907f-8fd804beae51,Прокуратура,289,На розыске,2023-09-15,2024-03-11,Опер #8,Гр. Сидоренко 339,12
2186a510-34ff-448d-9c37-a90add8bafca,СБУ,309,Передано в суд,2024-11-02,,Опер #159,Гр. Петров 904,10
b9e61608-b4b9-4406-8964-602a362c0046,СБУ,194,Передано в суд,2020-02-29,2021-03-28,Опер #103,Гр. Петров 404,2
d0eab88d-5d0f-41d7-94dc-8d00e8a347d4,НПУ,121,Закрыто,2022-08-30,,Опер #2,Гр. Иванов 217,1
23df2c99-ec9e-4790-8450-9a154246eea8,СБУ,194,Передано в суд,2022-09-08,,Опер #76,Гр. Петров 802,13
6bebc6fa-e88a-4edc-a04c-ffb0d5e3d30c,Прокуратура,185,На розыске,2022-07-25,,Опер #190,Гр. Гончар 882,10
706ea269-a10a-42fc-bc8a-af46dd8e975a,Прокуратура,185,Передано в суд,2021-07-16,,Опер #195,Гр. Коваленко 267,2
a9a76469-e7e4-4536-ac11-ca7ab46625df,Прокуратура,185,В работе,2025-03-05,,Опер #105,Гр. Иванов 520,1
d83fefdd-50ad-45c4-a942-f3bd374bf662,Прокуратура,194,Ожидание экспертизы,2024-07-01,,Опер #48,Гр. Иванов 923,14
a56ee429-2967-47df-a1d1-6bb17acf7021,НПУ,296,В работе,2023-06-24,,Опер #123,Гр. Петров 173,6
f8d1f125-af16-4dfa-9f63-f38f82fcc753,СБУ,307,Ожидание экспертизы,2024-10-28,,Опер #101,Гр. Гончар 527,6
b898acca-2356-437a-bb9e-e2df06075086,Прокуратура,289,На розыске,2025-07-02,,Опер #50,Гр. Коваленко 535,9
137b0af6-54e3-487d-b560-dc82641a3160,НПУ,185,На розыске,2023-09-11,,Опер #80,Гр. Мельник 138,1
9696d2e7-e229-498d-a2be-92430dc34c39,Прокуратура,289,Передано в суд,2020-07-18,2021-03-01,Опер #153,Гр. Гончар 957,12
10d6dbaf-f851-49ed-81d1-d8a322bbe511,СБУ,296,На розыске,2021-11-07,2022-06-28,Опер #61,Гр. Петров 545,14
ff889665-56f0-4f53-b217-1c8e099c5845,Прокуратура,289,Ожидание экспертизы,2024-11-03,,Опер #172,Гр. Мельник 605,14
3b6baca7-159b-450e-b56c-0cb7ea5c7cd5,Прокуратура,115,На розыске,2020-11-17,,Опер #18,Гр. Гончар 733,5
34ab2f7b-9c6b-42b5-b123-7bad351eff3e,НПУ,121,Передано в суд,2020-11-10,,Опер #143,Гр. Петров 460,10
9aaaf344-b33a-4438-a679-9df8d6059ff2,СБУ,263,Закрыто,2022-06-04,2022-09-10,Опер #115,Гр. Петров 672,3
dfda8ef2-1c83-4e06-80ea-c542f2ee1dcc,НПУ,296,На розыске,2022-08-01,2023-04-18,Опер #171,Гр. Мельник 100,15
69273fc5-be29-460e-b3c0-f8251c68a9c2,НПУ,263,На розыске,2024-03-13,2025-03-24,Опер #77,Гр. Гончар 878,5
43061b07-e62f-471d-af59-22b317dc351f,НПУ,307,Ожидание экспертизы,2022-08-09,,Опер #88,Гр. Иванов 235,1
7c9b02f3-17fc-42d5-9964-423ab38c53d1,СБУ,309,В работе,2022-01-15,,Опер #28,Гр. Гончар 213,13
1c2a2d6f-188b-4204-a2c7-ffe4dda324ee,Прокуратура,115,На розыске,2022-10-02,,Опер #180,Гр. Иванов 541,7
b31a1bb8-d057-487d-ac7a-0efd0904710a,НПУ,263,В работе,2021-08-17,,Опер #187,Гр. Гончар 329,9
2b08de2f-6113-4a04-95ec-d2084be562dd,Прокуратура,263,На розыске,2023-08-13,,Опер #23,Гр. Петров 978,9
d1e1e318-4706-4cc9-a9b6-f0aa452a594e,Прокуратура,309,На розыске,2025-06-15,,Опер #140,Гр. Мельник 457,4
f30f793d-5910-41ab-a92c-b576515c9e9f,НПУ,296,Передано в суд,2021-01-11,,Опер #187,Гр. Иванов 240,11
5c907d98-2435-41f9-a9c8-ef004a8caa8b,Прокуратура,263,Закрыто,2022-03-07,2022-10-25,Опер #94,Гр. Иванов 586,11
bd981c11-5251-4acf-b5b1-1c06e11fc461,СБУ,185,Ожидание экспертизы,2024-12-30,,Опер #36,Гр. Мельник 409,3
23e3bc1c-0227-4935-a57e-019c6eff18e8,Прокуратура,309,Передано в суд,2021-08-16,,Опер #115,Гр. Гончар 885,9
8a3e8ecd-e79c-4c33-bfec-8c9b79e9103a,Прокуратура,115,Ожидание экспертизы,2022-09-06,,Опер #152,Гр. Коваленко 898,9
ad01586a-a999-43a2-aeb3-f7288067ae01,Прокуратура,121,В работе,2020-12-30,2021-10-07,Опер #161,Гр. Коваленко 949,5
f3da6231-1123-4cf7-9542-71b99712736a,СБУ,289,Закрыто,2024-11-14,2025-01-07,Опер #11,Гр. Коваленко 223,13
e682b09d-d6f9-499e-a80b-f203c8f11a32,СБУ,263,В работе,2022-09-11,2023-09-25,Опер #27,Гр. Сидоренко 558,13
23f37d34-0bd9-4c32-a286-cbdebb3a75e4,СБУ,309,Передано в суд,2024-12-25,2025-11-24,Опер #124,Гр. Коваленко 416,15
7e23bf25-76cb-47f6-8790-095aa1ecbc4a,НПУ,263,На розыске,2023-05-02,2023-12-20,Опер #33,Гр. Мельник 816,5
8c463368-a352-4a1b-b39f-f57675af821e,Прокуратура,307,В работе,2024-07-18,2024-12-13,Опер #158,Гр. Коваленко 565,0
e8de8d2d-2a82-456b-9f4f-0c2ad141f1f5,НПУ,309,Закрыто,2021-10-15,,Опер #131,Гр. Иванов 368,6
517f87fd-ac35-4982-aa94-32c1f83fede4,СБУ,309,Передано в суд,2022-09-12,2022-12-27,Опер #124,Гр. Петров 841,12
331423af-a14e-4aea-aea4-dad129d12c67,НПУ,309,Передано в суд,2024-06-09,,Опер #165,Гр. Мельник 332,7
a67bb995-40e1-40fa-81eb-d6a6a062e7fd,СБУ,289,На розыске,2023-04-30,,Опер #25,Гр. Гончар 620,0
7e04ec40-1460-4f09-b8d2-5d508b88a805,Прокуратура,121,Передано в суд,2024-03-07,,Опер #168,Гр. Коваленко 268,7
e8faa650-f05f-44bc-aeaf-ac02c08386e8,СБУ,307,Ожидание экспертизы,2022-11-10,,Опер #25,Гр. Петров 925,13
dd5b07e2-d106-464f-9925-76918413d919,СБУ,194,В работе,2024-10-29,2025-01-16,Опер #65,Гр. Мельник 455,0
b4d288d4-ece9-4b5f-bb30-3bda2bca36b6,СБУ,309,В работе,2021-08-20,,Опер #9,Гр. Коваленко 730,11
060984e0-b92c-4650-9387-996ca9853be2,СБУ,296,В работе,2021-05-14,,Опер #149,Гр. Мельник 539,0
418c57b6-9d65-48d7-a063-e3e720fb7506,НПУ,309,Ожидание экспертизы,2022-01-29,2022-05-02,Опер #198,Гр. Гончар 616,10
d5177780-82a7-4758-bdfc-5e876a5ea0c3,СБУ,185,На розыске,2021-05-01,,Опер #190,Гр. Иванов 683,9
0cecaf51-b1c8-41cd-bef8-a92214b95d3c,НПУ,115,Ожидание экспертизы,2020-03-25,,Опер #164,Гр. Петров 531,13
3cafa765-69e3-40c9-8575-dfafd27b6dcc,Прокуратура,121,Закрыто,2023-01-12,2023-03-19,Опер #41,Гр. Иванов 865,11
a511dc94-8641-42d6-a20e-484c4a2e2443,НПУ,296,На розыске,2022-12-17,2023-03-13,Опер #159,Гр. Иванов 789,11
50228162-9002-4f14-9ae7-fe4392ba3e90,НПУ,263,Закрыто,2022-01-27,,Опер #68,Гр. Мельник 987,4
d676c5f3-c0c1-4d67-8fcd-df044f8aeae5,СБУ,289,На розыске,2020-03-20,2020-12-09,Опер #50,Гр. Мельник 150,14
0bda56e8-b031-48a5-a918-96259bf70d73,НПУ,187,Передано в суд,2021-02-21,2021-12-01,Опер #99,Гр. Петров 509,3
17d30abb-0593-4995-8956-08eecc24d89c,Прокуратура,263,Закрыто,2023-04-14,2023-09-14,Опер #194,Гр. Гончар 738,11
770b6bcc-df26-43a1-84b6-461b42f71e81,СБУ,263,На розыске,2021-07-12,,Опер #77,Гр. Коваленко 107,13
f4164bbb-17af-4c33-9bd3-dc7b1a46be7f,СБУ,307,В работе,2022-06-25,2023-06-15,Опер #190,Гр. Сидоренко 916,4
09453fd1-7b15-45e6-9499-24b47cf66ca0,НПУ,115,На розыске,2020-02-08,,Опер #130,Гр. Иванов 260,12
9a859845-adb9-48eb-8ead-7a080121c011,Прокуратура,187,На розыске,2021-08-18,2022-05-11,Опер #39,Гр. Сидоренко 879,1
